Date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,JPM,V,JNJ,WMT,BABA,NVO,SAP,TM,SIE.DE,MELI,VALE,RDS-A,PTR,INFY
2010-01-29,,,13.19865894317627,,,,,,,,,,35.29551696777344,,,36.85098648071289,,,,4.546360015869141
2010-02-01,,,13.275369644165039,,,,,,,,,,36.19893264770508,,,37.296730041503906,,,,4.629563331604004
2010-02-02,,,13.228048324584961,,,,,,,,,,36.884281158447266,,,38.13005828857422,,,,4.647954940795898
2010-02-03,,,13.469635963439941,,,,,,,,,,36.962162017822266,,,39.39944839477539,,,,4.659341812133789
2010-02-04,,,13.119956970214844,,,,,,,,,,36.019805908203125,,,35.310279846191406,,,,4.439511299133301
2010-02-05,,,13.232282638549805,,,,,,,,,,35.793949127197266,,,35.290897369384766,,,,4.460529804229736
2010-02-08,,,13.286577224731445,,,,,,,,,,33.71453857421875,,,35.24243927001953,,,,4.477171421051025
2010-02-09,,,13.36054801940918,,,,,,,,,,34.18960952758789,,,35.775386810302734,,,,4.6645965576171875
2010-02-10,,,13.310986518859863,,,,,,,,,,33.7379035949707,,,35.2618293762207,,,,4.651457786560059
2010-02-11,,,13.359552383422852,,,,,,,,,,33.3407096862793,,,36.86067581176758,,,,4.753054141998291
2010-02-12,,,13.277860641479492,,,,,,,,,,33.480899810791016,,,37.480831146240234,,,,4.7320332527160645
2010-02-16,,,13.481592178344727,,,,,,,,,,34.50114059448242,,,38.42076873779297,,,,4.859902858734131
2010-02-17,,,13.404630661010742,,,,,,,,,,34.36874008178711,,,38.973087310791016,,,,4.852019786834717
2010-02-18,,,13.529410362243652,,,,,,,,,,34.454402923583984,,,40.30062484741211,,,,4.889679431915283
2010-02-19,,,13.468141555786133,,,,,,,,,,34.65689468383789,,,40.44596862792969,,,,4.903694152832031
2010-02-22,,,13.518950462341309,,,,,,,,,,34.26749038696289,,,39.66108322143555,,,,4.8975629806518555
2010-02-23,,,13.32642650604248,,,,,,,,,,34.0494270324707,,,36.870361328125,,,,4.8625311851501465
2010-02-24,,,13.236764907836914,,,,,,,,,,34.524505615234375,,,38.469207763671875,,,,4.945733070373535
2010-02-25,,,13.111239433288574,,,,,,,,,,34.43104553222656,,,38.798667907714844,,,,4.973757266998291
2010-02-26,,,13.120453834533691,,,,,,,,,,34.71920394897461,,,39.86457061767578,,,,4.983391284942627
2010-03-01,,,13.267151832580566,,,,,,,,,,35.25658416748047,,,41.41495895385742,,,,5.109510898590088
2010-03-02,,,13.475613594055176,,,,,,,,,,35.6459846496582,,,41.13395309448242,,,,5.174321174621582
2010-03-03,,,13.581713676452637,,,,,,,,,,35.60704040527344,,,41.72504425048828,,,,5.1708173751831055
2010-03-04,,,13.812591552734375,,,,,,,,,,35.87183380126953,,,42.04481506347656,,,,5.096373558044434
2010-03-05,,,14.052186012268066,,,,,,,,,,35.92634963989258,,,43.265750885009766,,,,5.216360092163086
2010-03-08,,,14.009099006652832,,,,,,,,,,36.019805908203125,,,44.03124237060547,,,,5.2435102462768555
2010-03-09,,,13.952064514160156,,,,,,,,,,35.76280212402344,,,45.00025177001953,,,,5.209352970123291
2010-03-10,,,14.357036590576172,,,,,,,,,,36.19893264770508,,,45.271575927734375,,,,5.238255500793457
2010-03-11,,,14.473844528198242,,,,,,,,,,35.78616714477539,,,45.76576232910156,,,,5.252267837524414
2010-03-12,,,14.433995246887207,,,,,,,,,,35.864044189453125,,,47.141746520996094,,,,5.177823066711426
2010-03-15,,,14.026534080505371,,,,,,,,,,35.80174255371094,,,45.02932357788086,,,,5.211980819702148
2010-03-16,,,14.07684326171875,,,,,,,,,,36.14441680908203,,,44.893672943115234,,,,5.26540470123291
2010-03-17,,,14.085810661315918,,,,,,,,,,36.907649993896484,,,45.86265182495117,,,,5.354737758636475
2010-03-18,,,14.106730461120605,,,,,,,,,,36.892066955566406,,,45.78513717651367,,,,5.409914970397949
2010-03-19,,,13.947333335876465,,,,,,,,,,36.55717849731445,,,44.82583236694336,,,,5.316201686859131
2010-03-22,,,13.885066986083984,,,,,,,,,,36.58832931518555,,,45.41691207885742,,,,5.3941497802734375
2010-03-23,,,13.673367500305176,,,,,,,,,,37.35935974121094,,,45.639793395996094,,,,5.458084583282471
2010-03-24,,,13.880833625793457,,,,,,,,,,36.580543518066406,,,45.271575927734375,,,,5.379260063171387
2010-03-25,,,14.019062042236328,,,,,,,,,,36.59613037109375,,,45.06808090209961,,,,5.398528099060059
2010-03-26,,,14.01432991027832,,,,,,,,,,36.66621017456055,,,45.30063247680664,,,,5.335469722747803
2010-03-29,,,14.008352279663086,,,,,,,,,,37.38271713256836,,,46.40531539916992,,,,5.28117036819458
2010-03-30,,,14.11445140838623,,,,,,,,,,37.258113861083984,,,46.444061279296875,,,,5.231248378753662
2010-03-31,,,14.124663352966309,,,,,,,,,,37.51511764526367,,,46.71537399291992,,,,5.1506757736206055
2010-04-01,,,14.16650390625,,,,,,,,,,37.881160736083984,,,47.77159118652344,,,,5.270659923553467
2010-04-05,,,14.221548080444336,,,,,,,,,,38.138160705566406,,,47.84910583496094,,,,5.349484920501709
2010-04-06,,,14.152059555053711,,,,,,,,,,37.72539138793945,,,48.42082214355469,,,,5.353862285614014
2010-04-07,,,14.035499572753906,,,,,,,,,,37.42165756225586,,,46.58940887451172,,,,5.24263334274292
2010-04-08,,,14.133877754211426,,,,,,,,,,37.7020263671875,,,46.4537467956543,,,,5.282046318054199
2010-04-09,,,14.102248191833496,,,,,,,,,,38.08364486694336,,,47.393680572509766,,,,5.338974952697754
2010-04-12,,,14.264386177062988,,,,,,,,,,38.169315338134766,,,49.87432098388672,,,,5.380138397216797
2010-04-13,,,14.614065170288086,,,,,,,,,,37.92008972167969,,,49.418880462646484,,,,5.522019386291504
2010-04-14,,,14.66960620880127,,,,,,,,,,38.80794143676758,,,49.99059295654297,,,,5.500124454498291
2010-04-15,,,14.826512336730957,,,,,,,,,,38.66775894165039,,,50.20376968383789,,,,5.487862586975098
2010-04-16,,,13.702009201049805,,,,,,,,,,37.865577697753906,,,49.23477554321289,,,,5.428307056427002
2010-04-19,,,13.700762748718262,,,,,,,,,,37.77212142944336,,,47.723140716552734,,,,5.408163070678711
2010-04-20,,,13.823798179626465,,,,,,,,,,38.13037109375,,,48.585540771484375,,,,5.450201511383057
2010-04-21,,,13.805368423461914,,,,,,,,,,38.08364486694336,,,49.593299865722656,,,,5.392398357391357
2010-04-22,,,13.625049591064453,,,,,,,,,,38.138160705566406,,,50.261905670166016,,,,5.451076507568359
2010-04-23,,,13.573493003845215,,,,,,,,,,38.87802505493164,,,52.0545539855957,,,,5.425678730010986
2010-04-26,,,13.240999221801758,,,,,,,,,,38.88582229614258,,,52.006107330322266,,,,5.470346927642822
2010-04-27,,,13.17674446105957,,,,,,,,,,37.811058044433594,,,49.85493850708008,,,,5.296935558319092
2010-04-28,,,13.179981231689453,,,,,,,,,,36.61170196533203,,,49.157264709472656,,,,5.28642463684082
2010-04-29,,,13.24996566772461,,,,,,,,,,36.892066955566406,,,49.96152114868164,,,,5.343353271484375
2010-04-30,,,13.093057632446289,,,,,,,,,,36.954376220703125,,,48.85686492919922,,,,5.249639511108398
2010-05-03,,,13.215097427368164,,,,,,,,,,36.9232292175293,,,49.438255310058594,,,,5.320582389831543
2010-05-04,,,12.611626625061035,,,,,,,,,,35.89520263671875,,,47.90724563598633,,,,5.131405353546143
2010-05-05,,,12.696057319641113,,,,,,,,,,35.60704040527344,,,45.901432037353516,,,,5.161182880401611
2010-05-06,,,12.419849395751953,,,,,,,,,,34.563446044921875,,,43.401405334472656,,,,4.977262020111084
2010-05-07,,,12.282120704650879,,,,,,,,,,34.096153259277344,,,44.583587646484375,,,,4.946609020233154
2010-05-10,,,12.992189407348633,,,,,,,,,,35.404544830322266,,,48.40144729614258,,,,5.254894733428955
2010-05-11,,,12.678374290466309,,,,,,,,,,35.3344612121582,,,49.44794845581055,,,,5.172569274902344
2010-05-12,,,12.587218284606934,,,,,,,,,,34.968414306640625,,,51.43440246582031,,,,5.21373176574707
2010-05-13,,,12.72395133972168,,,,,,,,,,34.68804931640625,,,51.405330657958984,,,,5.224241256713867
2010-05-14,,,12.640517234802246,,,,,,,,,,34.0104866027832,,,49.6901969909668,,,,5.0683465003967285
2010-05-17,,,12.65147590637207,,,,,,,,,,34.0883674621582,,,48.36266326904297,,,,5.069221019744873
2010-05-18,,,12.412378311157227,,,,,,,,,,33.60551452636719,,,47.820045471191406,,,,5.031561851501465
2010-05-19,,,12.314249992370605,,,,,,,,,,33.95596694946289,,,47.55839920043945,,,,4.982517242431641
2010-05-20,,,11.830575942993164,,,,,,,,,,33.59771728515625,,,44.893672943115234,,,,4.832752704620361
2010-05-21,,,11.756853103637695,,,,,,,,,,33.6989631652832,,,46.86073684692383,,,,4.938726425170898
2010-05-24,,,11.884122848510742,,,,,,,,,,32.9201545715332,,,45.47505187988281,,,,4.874791145324707
2010-05-25,,,11.88188362121582,,,,,,,,,,32.818912506103516,,,45.98863220214844,,,,4.8686604499816895
2010-05-26,,,11.842032432556152,,,,,,,,,,32.39057159423828,,,47.82973098754883,,,,4.898532867431641
2010-05-27,,,12.215373039245605,,,,,,,,,,33.44975280761719,,,49.864620208740234,,,,5.103849411010742
2010-05-28,,,12.095076560974121,,,,,,,,,,33.04476547241211,,,50.261905670166016,,,,5.069482803344727
2010-06-01,,,12.013882637023926,,,,,,,,,,33.59771728515625,,,49.40918731689453,,,,4.984889984130859
2010-06-02,,,12.287848472595215,,,,,,,,,,34.563446044921875,,,51.64757537841797,,,,5.152316093444824
2010-06-03,,,12.592450141906738,,,,,,,,,,34.532291412353516,,,54.166969299316406,,,,5.180513381958008
2010-06-04,,,12.421095848083496,,,,,,,,,,33.46859359741211,,,52.37432861328125,,,,5.0923943519592285
2010-06-07,,,12.092337608337402,,,,,,,,,,33.44486999511719,,,49.438255310058594,,,,4.983126163482666
2010-06-08,,,12.073907852172852,,,,,,,,,,33.85611343383789,,,50.048744201660156,,,,5.056266784667969
2010-06-09,,,11.805917739868164,,,,,,,,,,33.92729568481445,,,51.51191329956055,,,,5.036880016326904
2010-06-10,,,12.129446983337402,,,,,,,,,,34.718135833740234,,,55.52356719970703,,,,5.190207481384277
2010-06-11,,,12.166557312011719,,,,,,,,,,34.89212417602539,,,56.0080680847168,,,,5.236909866333008
2010-06-14,,,12.034305572509766,,,,,,,,,,35.097740173339844,,,56.04682540893555,,,,5.384068012237549
2010-06-15,,,12.402914047241211,,,,,,,,,,36.02302932739258,,,58.36273193359375,,,,5.516246795654297
2010-06-16,,,12.48460578918457,,,,,,,,,,35.89649200439453,,,58.721256256103516,,,,5.600840091705322
2010-06-17,,,12.454967498779297,,,,,,,,,,36.72688293457031,,,58.86661148071289,,,,5.567355632781982
2010-06-18,,,12.453722953796387,,,,,,,,,,36.54499053955078,,,57.39373016357422,,,,5.588504314422607
2010-06-21,,,12.168049812316895,,,,,,,,,,36.323543548583984,,,58.75033950805664,,,,5.5717620849609375
2010-06-22,,,12.110518455505371,,,,,,,,,,36.244468688964844,,,55.73674392700195,,,,5.466899871826172
2010-06-23,,,12.005913734436035,,,,,,,,,,36.378910064697266,,,55.80459213256836,,,,5.480999946594238
2010-06-24,,,11.832817077636719,,,,,,,,,,36.21283721923828,,,55.087520599365234,,,,5.420196533203125
2010-06-25,,,11.772543907165527,,,,,,,,,,36.2365608215332,,,56.34721374511719,,,,5.49157190322876
2010-06-28,,,11.757601737976074,,,,,,,,,,36.094207763671875,,,55.44605255126953,,,,5.472188472747803
2010-06-29,,,11.3137788772583,,,,,,,,,,35.2005500793457,,,52.44216537475586,,,,5.279206275939941
2010-06-30,,,11.081903457641602,,,,,,,,,,35.03447341918945,,,50.920833587646484,,,,5.279206275939941
2010-07-01,,,10.945916175842285,,,,,,,,,,36.11001968383789,,,50.96927261352539,,,,5.207829475402832
2010-07-02,,,10.872693061828613,,,,,,,,,,35.61178970336914,,,50.51386260986328,,,,5.188445091247559
2010-07-06,,,10.860739707946777,,,,,,,,,,36.473812103271484,,,51.5700569152832,,,,5.23602819442749
2010-07-07,,,11.212658882141113,,,,,,,,,,37.43864440917969,,,53.75031280517578,,,,5.354989051818848
2010-07-08,,,11.371060371398926,,,,,,,,,,37.082763671875,,,55.998382568359375,,,,5.405217170715332
2010-07-09,,,11.643282890319824,,,,,,,,,,37.288387298583984,,,57.287147521972656,,,,5.513603687286377
2010-07-12,,,11.850998878479004,,,,,,,,,,37.233028411865234,,,57.025516510009766,,,,5.553256034851074
2010-07-13,,,12.183990478515625,,,,,,,,,,37.57309341430664,,,58.682498931884766,,,,5.236909866333008
2010-07-14,,,12.237290382385254,,,,,,,,,,38.008060455322266,,,59.10886764526367,,,,5.232503414154053
2010-07-15,,,12.304038047790527,,,,,,,,,,38.43510818481445,,,60.349178314208984,,,,5.229859828948975
2010-07-16,,,11.44702434539795,,,,,,,,,,37.79452133178711,,,56.298770904541016,,,,5.138216495513916
2010-07-19,,,11.61065673828125,,,,,,,,,,38.15830993652344,,,58.0429801940918,,,,5.163771152496338
2010-07-20,,,11.994457244873047,,,,,,,,,,37.87361526489258,,,58.139862060546875,,,,5.188445091247559
2010-07-21,,,11.89259147644043,,,,,,,,,,37.146034240722656,,,57.073970794677734,,,,5.111781597137451
2010-07-22,,,12.074654579162598,,,,,,,,,,37.960601806640625,,,58.18830871582031,,,,5.283613681793213
2010-07-23,,,12.20541000366211,,,,,,,,,,38.37184143066406,,,59.56429672241211,,,,5.302999496459961
2010-07-26,,,12.178262710571289,,,,,,,,,,38.443016052246094,,,63.130210876464844,,,,5.346177101135254
2010-07-27,,,12.269417762756348,,,,,,,,,,37.422828674316406,,,62.01586151123047,,,,5.354989051818848
2010-07-28,,,12.063197135925293,,,,,,,,,,36.869239807128906,,,60.47514724731445,,,,5.325028419494629
2010-07-29,,,12.07913589477539,,,,,,,,,,36.84550857543945,,,58.721256256103516,,,,5.323266506195068
2010-07-30,,,12.07564926147461,,,,,,,,,,36.276100158691406,,,58.62436294555664,,,,5.329435348510742
2010-08-02,,,12.214127540588379,,,,,,,,,,36.80596160888672,,,58.469322204589844,,,,5.405217170715332
2010-08-03,,,12.199681282043457,,,,,,,,,,36.639896392822266,,,60.32979965209961,,,,5.518890857696533
2010-08-04,,,12.610382080078125,,,,,,,,,,36.750606536865234,,,60.73677444458008,,,,5.584097385406494
2010-08-05,,,12.65471363067627,,,,,,,,,,37.04322052001953,,,61.986778259277344,,,,5.482760429382324
2010-08-06,,,12.458454132080078,,,,,,,,,,36.93250274658203,,,63.78912353515625,,,,5.45280122756958
2010-08-09,,,12.586220741271973,,,,,,,,,,37.25675582885742,,,65.7367935180664,,,,5.498622417449951
2010-08-10,,,12.54537582397461,,,,,,,,,,37.146034240722656,,,65.70771789550781,,,,5.4677815437316895
2010-08-11,,,12.247252464294434,,,,,,,,,,35.75414276123047,,,63.585655212402344,,,,5.265108585357666
2010-08-12,,,12.25397777557373,,,,,,,,,,35.47734832763672,,,64.36084747314453,,,,5.223690509796143
2010-08-13,,,12.113009452819824,,,,,,,,,,35.13728332519531,,,63.49843215942383,,,,5.203423976898193
2010-08-16,,,12.094080924987793,,,,,,,,,,35.287540435791016,,,64.9228286743164,,,,5.242196559906006
2010-08-17,,,12.216867446899414,,,,,,,,,,35.85695266723633,,,67.08372497558594,,,,5.257176399230957
2010-08-18,,,12.008404731750488,,,,,,,,,,36.094207763671875,,,67.72325134277344,,,,5.322386264801025
2010-08-19,,,11.65523910522461,,,,,,,,,,35.57225036621094,,,65.60112762451172,,,,5.253652572631836
2010-08-20,,,11.507047653198242,,,,,,,,,,35.374534606933594,,,67.5003890991211,,,,5.249244213104248
2010-08-23,,,11.558103561401367,,,,,,,,,,35.22427749633789,,,65.97905731201172,,,,5.231621742248535
2010-08-24,,,11.242297172546387,,,,,,,,,,34.718135833740234,,,63.87632751464844,,,,5.167296886444092
2010-08-25,,,11.32274341583252,,,,,,,,,,34.86840057373047,,,61.61856460571289,,,,5.175225257873535
2010-08-26,,,11.232086181640625,,,,,,,,,,34.81303405761719,,,62.31623077392578,,,,5.136455059051514
2010-08-27,,,11.427597999572754,,,,,,,,,,35.161006927490234,,,64.32207489013672,,,,5.111781597137451
2010-08-30,,,11.274675369262695,,,,,,,,,,34.63905334472656,,,62.73291015625,,,,5.050979137420654
2010-08-31,,,11.208175659179688,,,,,,,,,,34.433433532714844,,,63.89570999145508,,,,5.047454357147217
2010-09-01,,,11.464956283569336,,,,,,,,,,35.36662292480469,,,66.27944946289062,,,,5.260701656341553
2010-09-02,,,11.535938262939453,,,,,,,,,,35.817413330078125,,,67.72325134277344,,,,5.266870975494385
2010-09-03,,,11.713268280029297,,,,,,,,,,36.29983139038086,,,68.18839263916016,,,,5.345296382904053
2010-09-07,,,11.566324234008789,,,,,,,,,,35.437801361083984,,,68.06239318847656,,,,5.36027717590332
2010-09-08,,,11.72024154663086,,,,,,,,,,35.588069915771484,,,69.19611358642578,,,,5.430771827697754
2010-09-09,,,11.859715461730957,,,,,,,,,,36.2365608215332,,,69.05076599121094,,,,5.449276447296143
2010-09-10,,,11.858718872070312,,,,,,,,,,35.96767044067383,,,70.26203918457031,,,,5.4924540519714355
2010-09-13,,,12.011393547058105,,,,,,,,,,36.7110710144043,,,72.26782989501953,,,,5.70217752456665
2010-09-14,,,11.965566635131836,,,,,,,,,,37.628448486328125,,,71.48296356201172,,,,5.737425804138184
2010-09-15,,,11.970796585083008,,,,,,,,,,37.644264221191406,,,72.04497528076172,,,,5.7065839767456055
2010-09-16,,,11.981257438659668,,,,,,,,,,37.88942337036133,,,71.45391082763672,,,,5.719802379608154
2010-09-17,,,12.20765209197998,,,,,,,,,,38.071319580078125,,,70.23297119140625,,,,5.733901023864746
2010-09-20,,,12.659195899963379,,,,,,,,,,38.450927734375,,,70.47518920898438,,,,5.82995080947876
2010-09-21,,,12.788208961486816,,,,,,,,,,38.672359466552734,,,69.94225311279297,,,,5.805276870727539
2010-09-22,,,12.851470947265625,,,,,,,,,,38.45883560180664,,,69.52560424804688,,,,5.775317192077637
2010-09-23,,,12.788708686828613,,,,,,,,,,38.36393737792969,,,68.73101806640625,,,,5.763861656188965
2010-09-24,,,13.132658958435059,,,,,,,,,,39.32086181640625,,,69.67094421386719,,,,5.893394947052002
2010-09-27,,,13.210366249084473,,,,,,,,,,39.21014404296875,,,72.65546417236328,,,,5.827306270599365
2010-09-28,,,13.129669189453125,,,,,,,,,,39.4157600402832,,,72.57791900634766,,,,5.925118923187256
2010-09-29,,,13.142621040344238,,,,,,,,,,39.24177551269531,,,72.81049346923828,,,,5.915424823760986
2010-09-30,,,13.095300674438477,,,,,,,,,,38.996604919433594,,,69.94225311279297,,,,5.9312872886657715
2010-10-01,,,13.091066360473633,,,,,,,,,,39.763736724853516,,,69.13797760009766,,,,6.21414852142334
2010-10-04,,,13.009624481201172,,,,,,,,,,39.24968719482422,,,64.7193603515625,,,,6.063467025756836
2010-10-05,,,13.405130386352539,,,,,,,,,,40.159149169921875,,,65.98876953125,,,,6.14453649520874
2010-10-06,,,13.308494567871094,,,,,,,,,,40.412227630615234,,,62.32593536376953,,,,6.081971168518066
2010-10-07,,,13.200403213500977,,,,,,,,,,40.32522964477539,,,62.451900482177734,,,,6.066990375518799
2010-10-08,,,13.358306884765625,,,,,,,,,,40.617855072021484,,,63.37244415283203,,,,6.123387813568115
2010-10-11,,,13.420321464538574,,,,,,,,,,40.451759338378906,,,62.762001037597656,,,,6.062584400177002
2010-10-12,,,13.483831405639648,,,,,,,,,,41.029083251953125,,,62.762001037597656,,,,6.074921131134033
2010-10-13,,,13.531403541564941,,,,,,,,,,41.71712112426758,,,62.89766311645508,,,,6.2740702629089355
2010-10-14,,,13.472375869750977,,,,,,,,,,42.23118591308594,,,62.55849838256836,,,,6.257326126098633
2010-10-15,,,14.979682922363281,,,,,,,,,,41.86738204956055,,,63.236812591552734,,,,6.04584264755249
2010-10-18,,,15.384654998779297,,,,,,,,,,41.71712112426758,,,60.988712310791016,,,,6.056417942047119
2010-10-19,,,15.138585090637207,,,,,,,,,,40.475494384765625,,,58.769718170166016,,,,5.923900127410889
2010-10-20,,,15.14232063293457,,,,,,,,,,40.863006591796875,,,60.068172454833984,,,,5.96765661239624
2010-10-21,,,15.242193222045898,,,,,,,,,,41.52731704711914,,,59.477081298828125,,,,6.0203399658203125
2010-10-22,,,15.25564193725586,,,,,,,,,,42.0334587097168,,,61.066226959228516,,,,6.068560600280762
2010-10-25,,,15.354519844055176,,,,,,,,,,42.326072692871094,,,62.9848518371582,,,,6.029270172119141
2010-10-26,,,15.406822204589844,,,,,,,,,,42.76894760131836,,,62.18057632446289,,,,5.999802112579346
2010-10-27,,,15.353772163391113,,,,,,,,,,40.54667282104492,,,64.48680114746094,,,,5.929256916046143
2010-10-28,,,15.406322479248047,,,,,,,,,,40.82345962524414,,,63.96354675292969,,,,5.973906517028809
2010-10-29,,,15.284782409667969,,,,,,,,,,40.910457611083984,,,64.08952331542969,,,,6.0221266746521
2010-11-01,,,15.317159652709961,,,,,,,,,,40.752288818359375,,,62.38407897949219,,,,6.002480506896973
2010-11-02,,,15.33210277557373,,,,,,,,,,41.33751678466797,,,61.492591857910156,,,,6.0515947341918945
2010-11-03,,,15.446171760559082,,,,,,,,,,41.297969818115234,,,62.655399322509766,,,,6.080169677734375
2010-11-04,,,15.548038482666016,,,,,,,,,,41.899017333984375,,,59.767784118652344,,,,6.211434364318848
2010-11-05,,,15.568212509155273,,,,,,,,,,41.45613479614258,,,59.3414306640625,,,,6.157855987548828
2010-11-08,,,15.610302925109863,,,,,,,,,,41.18726348876953,,,63.10111999511719,,,,6.070345878601074
2010-11-09,,,15.561736106872559,,,,,,,,,,40.83137512207031,,,59.283287048339844,,,,6.017662525177002
2010-11-10,,,15.513418197631836,,,,,,,,,,40.43594741821289,,,56.841407775878906,,,,6.1007080078125
2010-11-11,,,15.3717041015625,,,,,,,,,,40.09589385986328,,,56.201866149902344,,,,6.040879726409912
2010-11-12,,,15.025510787963867,,,,,,,,,,39.771644592285156,,,56.521636962890625,,,,5.9203290939331055
2010-11-15,,,14.830747604370117,,,,,,,,,,39.26549530029297,,,57.9945068359375,,,,5.935509204864502
2010-11-16,,,14.538102149963379,,,,,,,,,,38.80680465698242,,,58.682498931884766,,,,5.769418716430664
2010-11-17,,,14.533866882324219,,,,,,,,,,38.7435417175293,,,59.273590087890625,,,,5.760488510131836
2010-11-18,,,14.857893943786621,,,,,,,,,,39.35248947143555,,,60.194129943847656,,,,5.923900127410889
2010-11-19,,,14.71518325805664,,,,,,,,,,39.51856994628906,,,61.066226959228516,,,,5.888182640075684
2010-11-22,,,14.724895477294922,,,,,,,,,,39.06779098510742,,,62.858882904052734,,,,5.989980697631836
2010-11-23,,,14.520419120788574,,,,,,,,,,38.50628662109375,,,61.97709655761719,,,,5.865858554840088
2010-11-24,,,14.818293571472168,,,,,,,,,,38.0792350769043,,,62.781368255615234,,,,5.968550205230713
2010-11-26,,,14.694511413574219,,,,,,,,,,38.25321960449219,,,63.94417190551758,,,,5.979263782501221
2010-11-29,,,14.498002052307129,,,,,,,,,,37.66007995605469,,,63.653472900390625,,,,5.927473068237305
2010-11-30,,,13.840486526489258,,,,,,,,,,37.11440658569336,,,61.64763641357422,,,,5.9069342613220215
2010-12-01,,,14.055673599243164,,,,,,,,,,37.636356353759766,,,64.61276245117188,,,,6.058736801147461
2010-12-02,,,14.241720199584961,,,,,,,,,,37.92897033691406,,,66.54106903076172,,,,6.185537815093994
2010-12-03,,,14.271110534667969,,,,,,,,,,38.75935363769531,,,67.20967864990234,,,,6.190895080566406
2010-12-06,,,14.404603958129883,,,,,,,,,,38.61700439453125,,,67.63603973388672,,,,6.204291820526123
2010-12-07,,,14.623279571533203,,,,,,,,,,38.71190643310547,,,66.66704559326172,,,,6.2605485916137695
2010-12-08,,,14.70796012878418,,,,,,,,,,38.553741455078125,,,66.30850219726562,,,,6.256082057952881
2010-12-09,,,14.731870651245117,,,,,,,,,,38.77517318725586,,,65.35890197753906,,,,6.203398704528809
2010-12-10,,,14.749552726745605,,,,,,,,,,38.75935363769531,,,65.99842834472656,,,,6.2301859855651855
2010-12-13,,,14.809576988220215,,,,,,,,,,39.06779098510742,,,70.23297119140625,,,,6.291801452636719
2010-12-14,,,14.81679916381836,,,,,,,,,,39.35248947143555,,,68.643798828125,,,,6.366809844970703
2010-12-15,,,14.701983451843262,,,,,,,,,,38.95707321166992,,,67.51978302001953,,,,6.37752628326416
2010-12-16,,,14.737100601196289,,,,,,,,,,39.13896179199219,,,66.82209777832031,,,,6.569512367248535
2010-12-17,,,14.714436531066895,,,,,,,,,,39.542293548583984,,,67.8782958984375,,,,6.586477756500244
2010-12-20,,,14.820533752441406,,,,,,,,,,39.170597076416016,,,65.89185333251953,,,,6.5855841636657715
2010-12-21,,,15.020030975341797,,,,,,,,,,39.66883087158203,,,66.85115814208984,,,,6.611480236053467
2010-12-22,,,15.080303192138672,,,,,,,,,,39.68464660644531,,,67.10308837890625,,,,6.625766754150391
2010-12-23,,,15.048921585083008,,,,,,,,,,39.7400016784668,,,67.6941909790039,,,,6.683810710906982
2010-12-27,,,15.002847671508789,,,,,,,,,,39.977264404296875,,,67.43256378173828,,,,6.700775623321533
2010-12-28,,,14.916672706604004,,,,,,,,,,39.91399002075195,,,66.79301452636719,,,,6.698098182678223
2010-12-29,,,14.968476295471191,,,,,,,,,,40.143341064453125,,,67.65542602539062,,,,6.7704291343688965
